"id","summary_id","participant_key","participant_label","participant_kind","opponent_key","won","side","opponent_side","matchup","total_force_spent","total_force_regen","ending_force","ending_hp","ending_armor","low_force_windows","grip_cripple_events","saber_throw_punishes","knockdown_events","late_defense_spends","opening_tactic","primary_issue","spent_neutral","spent_advantage","spent_disadvantage","spent_panic","spent_finishing","force_push","force_pull","force_grip","force_drain","force_rage","force_absorb","force_protect","force_heal","force_speed","force_seeing","force_unknown"
"1","1","bot:/botfiles/desann.jkb","Desann","0","bot:/botfiles/tavion.jkb","1","2","2","3","460","381","21","100","100","5","0","0","0","0","pull","low_force","61","0","373","5","21","60","341","59","0","0","0","0","0","0","0","0"
"2","1","bot:/botfiles/tavion.jkb","Rodian","0","bot:/botfiles/desann.jkb","0","2","2","3","11","11","100","-38","0","0","1","7","0","0","grip","saber_throw","11","0","0","0","0","0","0","11","0","0","0","0","0","0","0","0"
"3","2","bot:/botfiles/trandoshan.jkb","Trandoshan","0","iphash:4d1013d3","1","2","2","3","195","112","17","100","59","3","0","0","0","0","grip","low_force","5","0","87","43","60","20","87","88","0","0","0","0","0","0","0","0"
"4","2","iphash:4d1013d3","^0-=^3'/^7o^3!^0d^0=-^6","2","bot:/botfiles/trandoshan.jkb","0","2","2","3","0","0","100","-6","38","0","1","2","2","0","unknown","saber_throw","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5","3","bot:/botfiles/tavion.jkb","Rodian","0","iphash:4d1013d3","1","2","2","3","272","193","21","97","0","5","0","0","1","0","pull","low_force","0","0","248","5","19","39","89","144","0","0","0","0","0","0","0","0"
"6","3","iphash:4d1013d3","^0-=^3'/^7o^3!^0d^0=-^6","2","bot:/botfiles/tavion.jkb","0","2","2","3","0","0","100","-26","68","0","1","4","1","0","unknown","saber_throw","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7","4","bot:/botfiles/imperial.jkb","Saboteur","0","bot:/botfiles/desann.jkb","1","2","2","3","1313","1213","0","60","67","50","2","1","0","0","grip","low_force","417","91","146","343","316","33","488","89","548","0","0","0","0","155","0","0"
"8","4","bot:/botfiles/desann.jkb","Desann","0","bot:/botfiles/imperial.jkb","0","2","2","3","1719","1643","100","-17","0","67","0","2","7","0","grip","low_force","213","0","563","448","495","259","775","145","540","0","0","0","0","0","0","0"
"9","5","bot:/botfiles/reborn.jkb","New_Reborn","0","iphash:4d1013d3","1","2","2","3","312","248","36","100","97","8","0","0","0","0","drain","low_force","55","0","73","97","87","0","107","125","80","0","0","0","0","0","0","0"
"10","5","iphash:4d1013d3","^0-=^3'/^7o^3!^0d^0=-^6","2","bot:/botfiles/reborn.jkb","0","2","2","3","90","90","100","-12","99","4","2","1","0","0","seeing","low_force","22","0","52","16","0","0","0","0","0","0","0","0","0","0","90","0"
"11","6","bot:/botfiles/desann.jkb","Desann","0","bot:/botfiles/reborn.jkb","1","2","2","3","153","60","7","100","100","1","0","0","0","0","pull","low_force","54","0","0","50","49","0","36","67","0","0","0","0","0","50","0","0"
"12","6","bot:/botfiles/reborn.jkb","New_Reborn","0","bot:/botfiles/desann.jkb","0","2","2","3","68","68","100","0","96","0","1","0","1","0","drain","linear_entries","30","0","19","19","0","38","0","0","30","0","0","0","0","0","0","0"
"13","7","bot:/botfiles/imperial.jkb","Saboteur","0","bot:/botfiles/desann.jkb","1","2","2","3","944","936","92","100","69","21","1","1","1","0","pull","low_force","348","58","161","198","179","27","412","132","373","0","0","0","0","0","0","0"
"14","7","bot:/botfiles/desann.jkb","Desann","0","bot:/botfiles/imperial.jkb","0","2","2","3","843","843","100","-5","30","29","1","1","4","0","pull","low_force","182","0","387","215","59","92","278","42","431","0","0","0","0","0","0","0"
"15","8","bot:/botfiles/desann.jkb","Desann","0","iphash:4d1013d3","1","2","2","3","270","202","32","100","99","1","0","0","0","0","push","low_force","27","0","190","20","33","68","129","73","0","0","0","0","0","0","0","0"
"16","8","iphash:4d1013d3","^0-=^3'/^7o^3!^0d^0=-^6","2","bot:/botfiles/desann.jkb","0","2","2","3","0","0","100","0","70","0","0","1","1","0","unknown","linear_entries","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"17","9","bot:/botfiles/reborn.jkb","New_Reborn","0","bot:/botfiles/imperial.jkb","1","2","2","3","1376","1314","38","100","67","67","1","2","1","0","drain","low_force","349","89","259","541","138","31","651","112","582","0","0","0","0","0","0","0"
"18","9","bot:/botfiles/imperial.jkb","Saboteur","0","bot:/botfiles/reborn.jkb","0","2","2","3","1427","1341","100","-17","0","62","0","5","1","0","grip","low_force","284","24","315","569","235","19","707","71","630","0","0","0","0","0","0","0"
"19","10","bot:/botfiles/trandoshan.jkb","Trandoshan","0","bot:/botfiles/tavion.jkb","1","2","2","3","2763","2763","100","100","0","116","2","10","1","0","pull","low_force","687","9","1135","674","258","86","1334","297","1025","0","0","0","0","0","0","21"
"20","10","bot:/botfiles/tavion.jkb","Rodian","0","bot:/botfiles/trandoshan.jkb","0","2","2","3","2763","2763","100","0","0","80","1","3","6","0","push","low_force","667","50","802","738","506","209","1035","340","1146","0","0","0","0","0","0","33"
"21","11","bot:/botfiles/reborn.jkb","New_Reborn","0","user:void","1","2","2","3","426","357","31","100","18","0","0","0","0","0","pull","linear_entries","10","0","360","0","56","0","305","65","0","0","0","0","0","56","0","0"
"22","11","user:void","void","1","bot:/botfiles/reborn.jkb","0","2","2","3","0","0","100","-12","0","0","0","7","0","0","unknown","saber_throw","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"23","12","bot:/botfiles/imperial.jkb","Saboteur","0","bot:/botfiles/reborn.jkb","1","2","2","3","1206","1106","0","40","0","45","0","4","1","0","seeing","low_force","84","0","475","454","193","36","616","58","472","0","0","0","0","0","24","0"
"24","12","bot:/botfiles/reborn.jkb","New_Reborn^7[0]","0","bot:/botfiles/imperial.jkb","0","2","2","3","1096","1096","100","0","68","50","1","1","3","0","push","low_force","335","124","135","413","89","105","506","56","429","0","0","0","0","0","0","0"
"25","13","bot:/botfiles/imperial.jkb","Saboteur","0","user:void","1","2","2","3","609","557","48","100","99","7","0","0","0","0","drain","low_force","81","0","335","90","103","92","263","174","80","0","0","0","0","0","0","0"
"26","13","user:void","void","1","bot:/botfiles/imperial.jkb","0","2","2","3","122","122","100","-7","40","5","2","3","1","0","seeing","low_force","22","0","52","20","28","0","0","0","0","0","0","0","0","0","122","0"
"27","14","bot:/botfiles/desann.jkb","Desann","0","user:void","1","2","2","3","176","80","4","100","79","17","0","0","0","0","grip","low_force","17","0","137","22","0","0","20","156","0","0","0","0","0","0","0","0"
"28","14","user:void","void","1","bot:/botfiles/desann.jkb","0","2","2","3","0","0","100","-26","69","0","1","2","1","0","unknown","saber_throw","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"29","15","bot:/botfiles/reborn.jkb","New_Reborn^7[0]","0","bot:/botfiles/imperial.jkb","1","2","2","3","1644","1602","58","92","35","56","3","3","2","0","unknown","low_force","134","0","336","568","606","66","775","5","714","0","0","0","0","84","0","0"
"30","15","bot:/botfiles/imperial.jkb","Saboteur","0","bot:/botfiles/reborn.jkb","0","2","2","3","1452","1452","100","0","37","63","0","3","4","0","grip","low_force","299","107","250","481","315","89","591","245","386","0","0","0","0","141","0","0"
"31","16","bot:/botfiles/reborn.jkb","New_Reborn","0","bot:/botfiles/trandoshan.jkb","1","2","2","3","3537","3462","25","58","92","180","0","0","10","0","grip","low_force","886","121","293","1371","866","316","1705","198","1254","0","0","0","0","54","0","10"
"32","16","bot:/botfiles/trandoshan.jkb","Trandoshan","0","bot:/botfiles/reborn.jkb","0","2","2","3","3974","3974","100","0","0","217","0","7","7","0","push","low_force","35","0","1357","2021","561","317","1960","40","1657","0","0","0","0","0","0","0"
"33","17","bot:/botfiles/imperial.jkb","Saboteur","0","bot:/botfiles/reborn.jkb","1","2","2","3","3136","3123","87","100","0","144","3","8","7","0","grip","low_force","272","0","1062","1216","586","211","1152","183","1590","0","0","0","0","0","0","0"
"34","17","bot:/botfiles/reborn.jkb","New_Reborn^7[0]","0","bot:/botfiles/imperial.jkb","0","2","2","3","3022","2976","100","-27","0","157","1","6","5","0","drain","low_force","679","154","389","1318","482","181","1464","214","1163","0","0","0","0","0","0","0"
"35","18","bot:/botfiles/desann.jkb","Desann","0","bot:/botfiles/imperial.jkb","1","2","2","3","1019","988","69","100","65","48","0","1","1","0","drain","low_force","196","45","208","391","179","148","541","75","253","0","0","0","0","0","0","2"
"36","18","bot:/botfiles/imperial.jkb","Saboteur","0","bot:/botfiles/desann.jkb","0","2","2","3","1102","1092","100","-1","0","37","0","4","3","0","grip","low_force","69","20","267","574","172","188","497","29","318","50","0","0","0","20","0","0"
"37","19","bot:/botfiles/reborn.jkb","New_Reborn","0","bot:/botfiles/trandoshan.jkb","1","2","2","3","7529","7514","85","79","0","334","4","7","18","0","push","low_force","1698","13","1664","2771","1383","425","3126","425","3256","0","0","0","0","274","0","23"
"38","19","bot:/botfiles/trandoshan.jkb","Trandoshan","0","bot:/botfiles/reborn.jkb","0","2","2","3","7770","7770","100","-4","0","286","4","12","8","0","pull","low_force","1942","158","1463","2504","1703","350","3372","688","3260","0","0","0","0","76","0","24"
"39","20","bot:/botfiles/reborn.jkb","New_Reborn^7[0]","0","bot:/botfiles/imperial.jkb","1","2","2","3","2467","2467","100","43","0","118","3","2","5","0","pull","low_force","500","0","834","843","290","223","1475","128","641","0","0","0","0","0","0","0"
"40","20","bot:/botfiles/imperial.jkb","Saboteur","0","bot:/botfiles/reborn.jkb","0","2","2","3","2224","2124","100","-7","0","62","0","9","6","0","push","low_force","885","57","191","516","575","134","629","200","1191","0","0","0","0","70","0","0"
"41","21","bot:/botfiles/desann.jkb","Desann","0","bot:/botfiles/imperial.jkb","1","2","2","3","2021","1981","60","55","0","80","0","3","5","0","pull","low_force","44","0","705","638","634","222","1009","185","605","0","0","0","0","0","0","0"
"42","21","bot:/botfiles/imperial.jkb","Saboteur","0","bot:/botfiles/desann.jkb","0","2","2","3","1686","1686","100","-23","0","76","2","4","3","0","pull","low_force","340","118","200","799","229","109","736","50","605","50","0","0","0","136","0","0"
"43","22","bot:/botfiles/reborn.jkb","New_Reborn","0","bot:/botfiles/trandoshan.jkb","1","2","2","3","3836","3800","64","97","0","211","1","4","7","0","unknown","low_force","358","0","1333","1782","363","382","1645","174","1549","0","0","0","0","86","0","0"
"44","22","bot:/botfiles/trandoshan.jkb","Trandoshan","0","bot:/botfiles/reborn.jkb","0","2","2","3","3796","3796","100","-17","0","159","2","6","7","0","pull","low_force","943","268","347","1397","841","302","1760","87","1647","0","0","0","0","0","0","0"
"45","23","bot:/botfiles/imperial.jkb","Saboteur","0","bot:/botfiles/reborn.jkb","1","2","2","3","1438","1338","0","96","6","71","0","4","1","0","drain","low_force","251","0","264","638","285","64","599","112","505","0","0","0","0","109","0","49"
"46","23","bot:/botfiles/reborn.jkb","New_Reborn^7[0]","0","bot:/botfiles/imperial.jkb","0","2","2","3","1690","1690","100","-12","65","64","2","2","5","0","speed","low_force","362","4","117","999","208","273","876","20","495","20","0","0","0","6","0","0"
"47","24","bot:/botfiles/reborn.jkb","New_Reborn","0","bot:/botfiles/trandoshan.jkb","1","2","2","3","4214","4162","48","21","0","192","1","4","12","0","drain","low_force","738","174","396","1816","1090","273","1908","273","1465","0","0","0","0","295","0","0"
"48","24","bot:/botfiles/trandoshan.jkb","Trandoshan","0","bot:/botfiles/reborn.jkb","0","2","2","3","4033","4033","100","-12","0","245","2","6","10","0","drain","low_force","203","0","1039","2214","577","387","1699","111","1597","0","0","0","0","239","0","0"
"49","25","bot:/botfiles/trandoshan.jkb","Trandoshan","0","bot:/botfiles/reborn.jkb","1","2","2","3","292","192","0","80","99","8","0","0","0","0","drain","low_force","155","5","24","83","25","0","67","5","144","0","0","0","0","76","0","0"
"50","25","bot:/botfiles/reborn.jkb","New_Reborn","0","bot:/botfiles/trandoshan.jkb","0","2","2","3","551","551","100","-4","97","9","0","0","0","0","grip","low_force","47","0","129","148","227","81","346","57","67","0","0","0","0","0","0","0"
"51","26","bot:/botfiles/desann.jkb","Desann","0","bot:/botfiles/imperial.jkb","1","2","2","3","5300","5239","39","95","0","248","1","7","8","0","grip","low_force","357","40","2338","1826","739","326","2282","628","2004","0","0","0","0","58","0","2"
"52","26","bot:/botfiles/imperial.jkb","Saboteur","0","bot:/botfiles/desann.jkb","0","2","2","3","5141","5053","100","0","0","211","5","10","5","0","drain","low_force","1241","345","1026","1652","877","300","2277","257","2307","0","0","0","0","0","0","0"
"53","27","bot:/botfiles/desann.jkb","Desann","0","bot:/botfiles/imperial.jkb","1","2","2","3","1848","1772","24","100","67","80","0","2","2","0","speed","low_force","572","65","419","588","204","75","944","217","510","0","0","0","0","80","0","22"
"54","27","bot:/botfiles/imperial.jkb","Saboteur","0","bot:/botfiles/desann.jkb","0","2","2","3","1905","1905","100","-29","0","52","1","4","4","0","pull","low_force","202","0","754","553","396","156","939","20","790","0","0","0","0","0","0","0"
"55","28","bot:/botfiles/reborn.jkb","New_Reborn^7[0]","0","bot:/botfiles/reborn.jkb","1","2","2","3","1488","1389","1","84","96","81","0","0","2","0","grip","low_force","513","51","198","525","201","135","844","175","334","0","0","0","0","0","0","0"
"56","28","bot:/botfiles/reborn.jkb","New_Reborn","0","bot:/botfiles/reborn.jkb","0","2","2","3","1527","1527","100","-8","0","67","1","3","2","0","drain","low_force","45","0","634","655","193","114","602","0","811","0","0","0","0","0","0","0"
"57","29","bot:/botfiles/desann.jkb","Desann","0","bot:/botfiles/imperial.jkb","1","2","2","3","2876","2812","36","100","66","123","1","2","5","0","unknown","low_force","546","183","432","968","747","283","1386","193","911","0","0","0","0","77","0","26"
"58","29","bot:/botfiles/imperial.jkb","Saboteur","0","bot:/botfiles/desann.jkb","0","2","2","3","2874","2874","100","-8","0","146","2","5","6","0","drain","low_force","63","0","1129","1321","361","242","1213","83","1336","0","0","0","0","0","0","0"
"59","30","bot:/botfiles/reborn.jkb","New_Reborn","0","bot:/botfiles/desann.jkb","1","2","2","3","791","722","31","100","68","13","0","2","0","0","grip","low_force","218","15","187","121","250","52","335","104","300","0","0","0","0","0","0","0"
"60","30","bot:/botfiles/desann.jkb","Desann","0","bot:/botfiles/reborn.jkb","0","2","2","3","783","769","100","-6","0","28","1","3","1","0","drain","low_force","108","0","373","267","35","89","229","20","445","0","0","0","0","0","0","0"
"61","31","bot:/botfiles/reborn.jkb","New_Reborn^7[0]","0","bot:/botfiles/trandoshan.jkb","1","2","2","3","6645","6576","31","100","0","354","3","12","7","0","drain","low_force","821","39","1817","2982","986","278","3353","251","2672","0","0","0","0","80","0","11"
"62","31","bot:/botfiles/trandoshan.jkb","Trandoshan","0","bot:/botfiles/reborn.jkb","0","2","2","3","6354","6354","100","-4","0","276","2","10","12","0","grip","low_force","1387","216","684","2557","1510","305","2838","374","2540","0","0","0","0","263","0","34"
"63","32","bot:/botfiles/reborn.jkb","New_Reborn","0","bot:/botfiles/trandoshan.jkb","1","2","2","3","747","655","8","60","99","23","0","1","1","0","push","low_force","215","49","20","219","244","19","312","12","404","0","0","0","0","0","0","0"
"64","32","bot:/botfiles/trandoshan.jkb","Trandoshan","0","bot:/botfiles/reborn.jkb","0","2","2","3","882","882","100","-11","0","57","0","1","0","0","pull","low_force","72","0","353","418","39","84","563","0","235","0","0","0","0","0","0","0"
"65","33","bot:/botfiles/reborn.jkb","New_Reborn^7[0]","0","bot:/botfiles/imperial.jkb","1","2","2","3","1960","1904","44","100","68","95","1","1","6","0","drain","low_force","289","5","171","929","566","257","843","96","764","0","0","0","0","0","0","0"
"66","33","bot:/botfiles/imperial.jkb","Saboteur","0","bot:/botfiles/reborn.jkb","0","2","2","3","1890","1890","100","-20","0","106","1","6","2","0","drain","low_force","268","0","236","1289","97","339","833","172","496","50","0","0","0","0","0","0"
"67","34","bot:/botfiles/reborn.jkb","New_Reborn","0","bot:/botfiles/desann.jkb","1","2","2","3","2323","2253","30","100","67","105","0","3","6","0","pull","low_force","712","119","129","914","449","199","1137","78","868","0","0","0","0","0","0","41"
"68","34","bot:/botfiles/desann.jkb","Desann","0","bot:/botfiles/reborn.jkb","0","2","2","3","2174","2174","100","-5","0","125","1","1","1","0","drain","low_force","88","0","827","1061","198","114","922","20","1118","0","0","0","0","0","0","0"
"69","35","bot:/botfiles/imperial.jkb","Saboteur","0","bot:/botfiles/reborn.jkb","1","2","2","3","1524","1425","1","64","65","60","0","2","2","0","drain","low_force","295","188","218","465","358","105","665","105","649","0","0","0","0","0","0","0"
"70","35","bot:/botfiles/reborn.jkb","New_Reborn^7[0]","0","bot:/botfiles/imperial.jkb","0","2","2","3","1512","1512","100","0","0","76","1","4","7","0","push","low_force","0","0","737","584","191","151","633","69","659","0","0","0","0","0","0","0"
"71","36","bot:/botfiles/desann.jkb","Desann","0","bot:/botfiles/reborn.jkb","1","2","2","3","342","277","35","100","99","11","0","1","0","0","drain","low_force","118","0","46","130","48","0","133","69","140","0","0","0","0","0","0","0"
"72","36","bot:/botfiles/reborn.jkb","New_Reborn","0","bot:/botfiles/desann.jkb","0","2","2","3","327","327","100","-6","98","15","1","0","1","0","pull","low_force","41","0","124","122","40","0","237","0","90","0","0","0","0","0","0","0"
"73","37","bot:/botfiles/reborn.jkb","New_Reborn^7[0]","0","bot:/botfiles/trandoshan.jkb","1","2","2","3","2497","2426","29","100","0","117","0","6","1","0","drain","low_force","464","0","580","964","489","149","1163","57","1074","0","0","0","0","54","0","0"
"74","37","bot:/botfiles/trandoshan.jkb","Trandoshan","0","bot:/botfiles/reborn.jkb","0","2","2","3","2399","2319","100","-13","0","111","1","4","4","0","speed","low_force","401","91","465","1124","318","152","1258","66","826","0","0","0","0","97","0","0"
"75","38","bot:/botfiles/reborn.jkb","New_Reborn^7[0]","0","bot:/botfiles/reborn.jkb","1","2","2","3","1886","1876","90","36","0","89","1","4","2","0","drain","low_force","65","0","488","930","403","81","1110","0","651","0","0","0","0","4","0","40"
"76","38","bot:/botfiles/reborn.jkb","New_Reborn","0","bot:/botfiles/reborn.jkb","0","2","2","3","1595","1595","100","-16","35","82","0","2","4","0","pull","low_force","353","145","114","681","302","139","741","87","534","0","0","0","0","72","0","22"
"77","39","bot:/botfiles/trandoshan.jkb","Trandoshan","0","bot:/botfiles/imperial.jkb","1","2","2","3","5794","5694","0","80","0","267","0","5","8","0","grip","low_force","791","113","1624","2319","947","216","2870","340","2133","0","0","0","0","174","0","61"
"78","39","bot:/botfiles/imperial.jkb","Saboteur","0","bot:/botfiles/trandoshan.jkb","0","2","2","3","5863","5863","100","-8","0","274","4","4","8","0","grip","low_force","1361","166","834","2403","1099","423","2800","333","2281","0","0","0","0","0","0","26"
"79","40","bot:/botfiles/reborn.jkb","New_Reborn","0","bot:/botfiles/desann.jkb","1","2","2","3","2271","2172","1","99","0","88","0","5","3","0","drain","low_force","304","10","449","1021","487","146","1084","60","673","50","0","0","0","256","0","2"
"80","40","bot:/botfiles/desann.jkb","Desann","0","bot:/botfiles/reborn.jkb","0","2","2","3","2258","2196","100","-12","0","100","0","4","2","0","speed","low_force","285","59","252","1070","592","106","1359","85","602","50","0","0","0","56","0","0"
"81","41","bot:/botfiles/reborn.jkb","New_Reborn^7[0]","0","bot:/botfiles/trandoshan.jkb","1","2","2","3","2101","2027","26","96","68","89","0","1","1","0","grip","low_force","370","176","210","766","579","63","914","233","829","0","0","0","0","62","0","0"
"82","41","bot:/botfiles/trandoshan.jkb","Trandoshan","0","bot:/botfiles/reborn.jkb","0","2","2","3","2070","2070","100","-9","0","123","1","3","3","0","drain","low_force","55","0","779","1060","176","127","863","0","1080","0","0","0","0","0","0","0"
"83","42","bot:/botfiles/imperial.jkb","Saboteur","0","bot:/botfiles/reborn.jkb","1","2","2","3","1573","1473","0","41","0","48","0","5","5","0","speed","low_force","427","17","194","533","402","150","585","102","711","0","0","0","0","25","0","0"
"84","42","bot:/botfiles/reborn.jkb","New_Reborn","0","bot:/botfiles/imperial.jkb","0","2","2","3","1312","1312","100","-4","24","94","1","0","1","0","speed","low_force","269","0","390","611","42","44","694","0","569","0","0","0","0","5","0","0"
"85","43","bot:/botfiles/desann.jkb","Desann","0","bot:/botfiles/reborn.jkb","1","2","2","3","966","885","19","38","69","64","1","1","3","0","drain","low_force","70","0","288","529","79","93","377","0","496","0","0","0","0","0","0","0"
"86","43","bot:/botfiles/reborn.jkb","New_Reborn^7[0]","0","bot:/botfiles/desann.jkb","0","2","2","3","961","961","100","-12","98","49","0","1","1","0","pull","low_force","249","15","128","389","180","60","589","72","240","0","0","0","0","0","0","0"
"87","44","bot:/botfiles/chiss.jkb","Chiss","0","iphash:4d1013d3","1","2","2","3","855","778","23","100","97","2","0","0","0","0","speed","low_force","66","0","474","75","240","0","502","197","0","0","0","0","0","156","0","0"
"88","44","iphash:4d1013d3","Padawan","2","bot:/botfiles/chiss.jkb","0","2","2","3","0","0","100","-8","98","0","2","0","2","0","","grip_control","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"89","45","bot:/botfiles/chiss.jkb","Chiss","0","iphash:4d1013d3","1","2","2","3","942","936","94","100","97","0","0","0","0","0","speed","linear_entries","90","0","658","0","194","0","536","358","0","0","0","0","0","48","0","0"
"90","45","iphash:4d1013d3","Padawan","2","bot:/botfiles/chiss.jkb","0","2","2","3","16","16","100","-14","98","0","4","0","1","0","seeing","grip_control","0","0","16","0","0","0","0","0","0","0","0","0","0","0","16","0"
"91","46","bot:/botfiles/chiss.jkb","Chiss","0","iphash:4d1013d3","1","2","2","3","439","419","80","100","100","0","0","0","0","0","speed","linear_entries","5","0","434","0","0","60","354","0","0","0","0","0","0","25","0","0"
"92","46","iphash:4d1013d3","Padawan","2","bot:/botfiles/chiss.jkb","0","2","2","3","0","0","100","0","70","0","0","1","1","0","unknown","linear_entries","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"93","47","bot:/botfiles/chiss.jkb","Chiss","0","iphash:4d1013d3","1","2","2","3","361","309","48","100","86","0","0","0","0","0","pull","linear_entries","16","0","282","0","63","60","171","130","0","0","0","0","0","0","0","0"
"94","47","iphash:4d1013d3","Padawan","2","bot:/botfiles/chiss.jkb","0","2","2","3","0","0","100","-6","69","0","1","1","1","0","unknown","linear_entries","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"95","48","bot:/botfiles/chiss.jkb","Chiss","0","iphash:4d1013d3","1","2","2","3","77","60","83","100","100","0","0","0","0","0","speed","linear_entries","17","0","60","0","0","0","0","0","0","0","0","0","0","77","0","0"
"96","48","iphash:4d1013d3","Padawan","2","bot:/botfiles/chiss.jkb","0","2","2","3","0","0","100","0","100","0","0","0","0","0","","linear_entries","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"97","49","iphash:f794a9d2","^0Gòón^2.^6µ^0ps","2","bot:/botfiles/chiss.jkb","1","2","2","3","330","307","77","100","99","0","0","0","0","0","seeing","linear_entries","35","0","186","0","109","0","0","0","0","0","0","0","0","0","330","0"
"98","49","bot:/botfiles/chiss.jkb","Chiss","0","iphash:f794a9d2","0","2","2","3","52","52","100","-26","0","0","1","5","1","0","pull","low_force","19","0","0","33","0","18","19","0","15","0","0","0","0","0","0","0"
"99","50","iphash:f794a9d2","^0Gòón^2.^6µ^0ps","2","bot:/botfiles/chiss.jkb","1","2","2","3","89","53","58","100","100","0","0","0","0","0","seeing","linear_entries","0","0","65","0","24","0","0","0","0","0","0","0","0","0","89","0"
"100","50","bot:/botfiles/chiss.jkb","Chiss","0","iphash:f794a9d2","0","2","2","3","0","0","100","-8","100","0","1","0","0","0","","linear_entries","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"101","51","iphash:c7c8a416","^0FF^4'^0Prinky","2","iphash:7d6be969","1","1","2","2","308","242","28","80","99","6","0","1","0","0","seeing","low_force","136","21","33","41","77","0","0","0","0","0","0","0","0","0","308","0"
"102","51","iphash:7d6be969","^0Gòón^2.^6µ^0ps","2","iphash:c7c8a416","0","2","1","2","281","264","100","0","9","0","0","5","2","0","seeing","low_force","20","0","143","98","20","0","0","0","0","0","0","0","0","0","281","0"
"103","52","iphash:c7c8a416","^0FF^4'^0Prinky","2","iphash:fa31973a","1","2","2","3","908","830","16","64","0","38","0","5","2","0","seeing","low_force","153","36","255","286","178","0","0","0","0","0","0","0","0","0","908","0"
"104","52","iphash:fa31973a","^0ff^6'^0heretic","2","iphash:c7c8a416","0","2","2","3","898","798","100","-3","0","31","1","3","3","0","seeing","low_force","239","0","277","228","154","0","0","0","0","0","0","0","0","0","898","0"
"105","53","iphash:fa31973a","^0ff^6'^0heretic","2","iphash:c7c8a416","1","2","2","3","598","536","38","100","59","29","0","0","0","0","seeing","low_force","64","0","232","282","20","0","0","0","0","0","0","0","0","0","598","0"
"106","53","iphash:c7c8a416","^0FF^4'^0Prinky","2","iphash:fa31973a","0","2","2","3","373","362","100","0","0","2","0","6","2","0","seeing","low_force","50","0","115","29","179","0","0","0","0","0","0","0","0","0","373","0"
"107","54","iphash:c7c8a416","^0FF^4'^0Prinky","2","iphash:fa31973a","1","2","2","3","1786","1735","49","72","0","108","4","6","1","0","seeing","low_force","392","20","380","675","319","0","0","0","0","0","0","0","0","0","1786","0"
"108","54","iphash:fa31973a","^0ff^6'^0heretic","2","iphash:c7c8a416","0","2","2","3","1852","1852","100","-14","0","79","3","7","6","0","seeing","low_force","317","5","431","725","374","0","0","0","0","0","0","0","0","0","1852","0"
"109","55","iphash:c7c8a416","^0FF^4'^0Prinky","2","iphash:fa31973a","1","2","2","3","335","295","54","30","0","7","0","5","0","0","seeing","low_force","189","0","72","70","4","0","0","0","0","0","0","0","0","0","335","0"
"110","55","iphash:fa31973a","^0ff^6'^0heretic","2","iphash:c7c8a416","0","2","2","3","336","309","100","-10","0","2","0","3","1","0","seeing","low_force","27","0","261","10","38","0","0","0","0","0","0","0","0","0","336","0"
"111","56","iphash:c7c8a416","^0FF^4'^0Prinky","2","iphash:fa31973a","1","2","2","3","623","523","0","58","0","24","1","2","0","0","seeing","low_force","280","0","132","187","24","0","0","0","0","0","0","0","0","0","623","0"
"112","56","iphash:fa31973a","^0ff^6'^0heretic","2","iphash:c7c8a416","0","2","2","3","728","677","100","-26","0","6","1","8","2","0","seeing","low_force","146","0","221","331","30","0","0","0","0","0","0","0","0","0","728","0"
"113","57","iphash:c7c8a416","^0FF^4'^0Prinky","2","iphash:fa31973a","1","2","2","3","1588","1488","0","30","0","80","0","5","4","0","unknown","low_force","457","22","380","553","176","0","0","0","0","0","0","0","0","0","1588","0"
"114","57","iphash:fa31973a","^0ff^6'^0heretic","2","iphash:c7c8a416","0","2","2","3","1746","1663","100","-1","0","59","2","12","6","0","seeing","low_force","211","39","547","403","546","0","0","0","0","0","0","0","0","0","1746","0"
"115","58","iphash:fa31973a","^0ff^6'^0heretic","2","iphash:c7c8a416","1","2","2","3","869","769","0","60","65","34","3","1","3","0","seeing","low_force","177","102","307","221","62","0","0","0","0","0","0","0","0","0","869","0"
"116","58","iphash:c7c8a416","^0FF^4'^0Prinky","2","iphash:fa31973a","0","2","2","3","700","623","100","0","0","11","0","6","3","0","unknown","low_force","0","0","430","125","145","0","0","0","0","0","0","0","0","0","700","0"
"117","59","iphash:fa31973a","^0ff^6'^0heretic","2","iphash:c7c8a416","1","2","2","3","493","396","0","73","93","16","3","0","2","0","seeing","low_force","125","0","202","125","41","0","0","0","0","0","0","0","0","0","493","0"
"118","59","iphash:c7c8a416","^0FF^4'^0Prinky","2","iphash:fa31973a","0","2","2","3","427","370","100","0","0","11","1","6","2","0","seeing","low_force","86","0","172","109","60","0","0","0","0","0","0","0","0","0","427","0"
