"id","start_time","end_time","duration","type","mapname","winner_key","winner_label","winner_kind","winner_side","loser_key","loser_label","loser_kind","loser_side","draw","winner_opening","loser_opening","source_context"
"276","1789912689","1789912699","10","1","maps/mp/duel6","bot:/botfiles/bespin_cop.jkb","BespinCop","0","1","iphash:fa31973a","^0-=^3'/^7o^3!^0d^0=-^6","2","2","0","heal","","duel"
"277","1789913128","1789913161","33","1","maps/mp/duel6","bot:/botfiles/trandoshan.jkb","Trandoshan","0","2","iphash:fa31973a","^0-=^3'/^7o^3!^0d^0=-^6","2","2","0","grip","unknown","duel"
"278","1789914889","1789914893","4","1","maps/mp/duel6","bot:/botfiles/bespin_cop.jkb","BespinCop","0","1","iphash:fa31973a","^0-=^3'/^7o^3!^0d^0=-^6","2","2","0","heal","","duel"
"279","1789914940","1789914951","11","1","maps/mp/duel6","iphash:fa31973a","^0-=^3'/^7o^3!^0d^0=-^6","2","2","bot:/botfiles/desann.jkb","Desann","0","2","0","seeing","unknown","duel"
"280","1789914963","1789915008","45","1","maps/mp/duel6","bot:/botfiles/desann.jkb","Desann","0","2","iphash:fa31973a","^0-=^3'/^7o^3!^0d^0=-^6","2","2","0","grip","seeing","duel"
"281","1789915022","1789915055","33","1","maps/mp/duel6","bot:/botfiles/desann.jkb","Desann","0","2","iphash:fa31973a","^0-=^3'/^7o^3!^0d^0=-^6","2","2","0","pull","seeing","duel"
"282","1789915094","1789915103","9","1","maps/mp/duel6","bot:/botfiles/desann.jkb","Desann","0","2","iphash:fa31973a","^0-=^3'/^7o^3!^0d^0=-^6","2","2","0","grip","unknown","duel"
"283","1789915241","1789915274","33","1","maps/mp/duel6","bot:/botfiles/trandoshan.jkb","Trandoshan","0","2","iphash:fa31973a","^0-=^3'/^7o^3!^0d^0=-^6","2","2","0","pull","seeing","duel"
"284","1789915339","1789915341","2","1","maps/mp/duel6","bot:/botfiles/desann.jkb","Desann","0","2","iphash:fa31973a","^0-=^3'/^7o^3!^0d^0=-^6","2","2","0","","","duel"
"285","1789915429","1789915443","14","1","maps/mp/duel6","iphash:fa31973a","^0-=^3'/^7o^3!^0d^0=-^6","2","2","bot:/botfiles/trandoshan.jkb","Trandoshan","0","2","0","seeing","push","duel"
"286","1789915465","1789915485","20","1","maps/mp/duel6","iphash:fa31973a","^0-=^3'/^7o^3!^0d^0=-^6","2","2","bot:/botfiles/trandoshan.jkb","Trandoshan","0","2","0","unknown","pull","duel"
"287","1789915523","1789915530","7","1","maps/mp/duel6","bot:/botfiles/trandoshan.jkb","Trandoshan","0","2","iphash:fa31973a","^0-=^3'/^7o^3!^0d^0=-^6","2","2","0","unknown","seeing","duel"
"288","1789915820","1789915822","2","1","maps/mp/duel6","bot:/botfiles/desann.jkb","Desann","0","2","iphash:fa31973a","^0-=^3'/^7o^3!^0d^0=-^6","2","2","0","","","duel"
"289","1789915900","1789915905","5","1","maps/mp/duel6","bot:/botfiles/desann.jkb","Desann","0","2","iphash:fa31973a","^0-=^3'/^7o^3!^0d^0=-^6","2","2","0","","","duel"
"290","1789915935","1789915938","3","1","maps/mp/duel6","bot:/botfiles/desann.jkb","Desann","0","2","iphash:fa31973a","^0-=^3'/^7o^3!^0d^0=-^6","2","2","0","","","duel"
"291","1789916024","1789916058","34","1","maps/mp/duel6","iphash:fa31973a","^0-=^3'/^7o^3!^0d^0=-^6","2","2","bot:/botfiles/desann.jkb","Desann","0","2","0","seeing","grip","duel"
"292","1789916061","1789916063","2","1","maps/mp/duel6","bot:/botfiles/desann.jkb","Desann","0","2","iphash:fa31973a","^0-=^3'/^7o^3!^0d^0=-^6","2","2","0","","","duel"
"293","1789916137","1789916139","2","1","maps/mp/duel6","bot:/botfiles/desann.jkb","Desann","0","2","iphash:fa31973a","^0-=^3'/^7o^3!^0d^0=-^6","2","2","0","","","duel"
"294","1789916151","1789916158","7","1","maps/mp/duel6","bot:/botfiles/desann.jkb","Desann","0","2","user:void","void","1","2","0","speed","","duel"
"295","1789916229","1789916250","21","1","maps/mp/duel6","user:void","void","1","2","bot:/botfiles/desann.jkb","Desann","0","2","0","seeing","speed","duel"
"296","1789916253","1789916271","18","1","maps/mp/duel6","user:void","void","1","2","bot:/botfiles/desann.jkb","Desann","0","2","0","unknown","drain","duel"
"297","1789916292","1789916296","4","1","maps/mp/duel6","bot:/botfiles/imperial.jkb","Imperial","0","2","user:void","void","1","2","0","speed","","duel"
"298","1789916315","1789916328","13","1","maps/mp/duel6","bot:/botfiles/desann.jkb","Desann^7[0]","0","2","user:void","void","1","2","0","drain","seeing","duel"
"299","1789916341","1789916403","62","1","maps/mp/duel6","user:void","void","1","2","bot:/botfiles/desann.jkb","Desann^7[0]","0","2","0","seeing","unknown","duel"
"300","1789916406","1789916423","17","1","maps/mp/duel6","bot:/botfiles/desann.jkb","Desann^7[0]","0","2","user:void","void","1","2","0","pull","unknown","duel"
"301","1789926521","1789926528","7","1","maps/mp/ffa3","bot:/botfiles/imperial.jkb","Imperial","0","2","iphash:fa31973a","Padawan","2","2","0","drain","seeing","duel"
"302","1789926556","1789926586","30","1","maps/mp/ffa3","iphash:fa31973a","Padawan","2","2","bot:/botfiles/desann.jkb","Desann","0","2","0","unknown","speed","duel"
"303","1789926593","1789926628","35","1","maps/mp/ffa3","bot:/botfiles/desann.jkb","Desann","0","2","iphash:fa31973a","Padawan","2","2","0","pull","seeing","duel"
"304","1789926731","1789926748","17","1","maps/mp/duel1","bot:/botfiles/reborn.jkb","New_Reborn","0","2","iphash:fa31973a","Padawan","2","2","0","pull","seeing","duel"
"305","1789926759","1789926767","8","1","maps/mp/duel1","iphash:fa31973a","Padawan","2","2","bot:/botfiles/reborn.jkb","New_Reborn","0","2","0","seeing","","duel"
"306","1789926771","1789926781","10","1","maps/mp/duel1","iphash:fa31973a","Padawan","2","2","bot:/botfiles/reborn.jkb","New_Reborn","0","2","0","seeing","drain","duel"
"307","1789926784","1789926829","45","1","maps/mp/duel1","bot:/botfiles/reborn.jkb","New_Reborn","0","2","iphash:fa31973a","Padawan","2","2","0","drain","seeing","duel"
"308","1789926832","1789926865","33","1","maps/mp/duel1","bot:/botfiles/reborn.jkb","New_Reborn","0","2","iphash:fa31973a","Padawan","2","2","0","grip","unknown","duel"
"309","1789926878","1789926950","72","1","maps/mp/duel1","bot:/botfiles/reborn.jkb","New_Reborn","0","2","iphash:fa31973a","Padawan","2","2","0","pull","unknown","duel"
"310","1789926964","1789926971","7","1","maps/mp/duel1","iphash:fa31973a","Padawan","2","2","bot:/botfiles/reborn.jkb","New_Reborn","0","2","0","seeing","push","duel"
"311","1789926973","1789927003","30","1","maps/mp/duel1","bot:/botfiles/reborn.jkb","New_Reborn","0","2","iphash:fa31973a","Padawan","2","2","0","push","seeing","duel"
"312","1789927008","1789927051","43","1","maps/mp/duel1","iphash:fa31973a","Padawan","2","2","bot:/botfiles/reborn.jkb","New_Reborn","0","2","0","seeing","grip","duel"
"313","1789927054","1789927070","16","1","maps/mp/duel1","bot:/botfiles/reborn.jkb","New_Reborn","0","2","iphash:fa31973a","Padawan","2","2","0","pull","unknown","duel"
"314","1789927084","1789927138","54","1","maps/mp/duel1","bot:/botfiles/reborn.jkb","New_Reborn","0","2","iphash:fa31973a","Padawan","2","2","0","pull","unknown","duel"
"315","1789927153","1789927157","4","1","maps/mp/duel1","bot:/botfiles/reborn.jkb","New_Reborn","0","2","iphash:fa31973a","Padawan","2","2","0","","","duel"
"316","1789927174","1789927192","18","1","maps/mp/duel1","bot:/botfiles/reborn.jkb","New_Reborn","0","2","iphash:fa31973a","Padawan","2","2","0","speed","unknown","duel"
"317","1789927225","1789927244","19","1","maps/mp/duel1","iphash:fa31973a","Padawan","2","2","bot:/botfiles/reborn.jkb","New_Reborn","0","2","0","unknown","pull","duel"
"318","1789927247","1789927272","25","1","maps/mp/duel1","bot:/botfiles/reborn.jkb","New_Reborn","0","2","iphash:fa31973a","Padawan","2","2","0","pull","unknown","duel"
"319","1789927343","1789927389","46","1","maps/mp/duel1","iphash:fa31973a","Padawan","2","2","bot:/botfiles/reborn.jkb","New_Reborn","0","2","0","seeing","push","duel"
"320","1789927392","1789927421","29","1","maps/mp/duel1","bot:/botfiles/reborn.jkb","New_Reborn","0","2","iphash:fa31973a","Padawan","2","2","0","pull","seeing","duel"
"321","1789933543","1789933554","11","1","maps/mp/ffa3","bot:/botfiles/hardds.jkb","Imperial","0","2","iphash:fa31973a","Padawan","2","2","0","seeing","unknown","duel"
"322","1789933567","1789933604","37","1","maps/mp/ffa3","bot:/botfiles/hardds.jkb","Imperial","0","2","iphash:fa31973a","Padawan","2","2","0","grip","unknown","duel"
"323","1789933609","1789933632","23","1","maps/mp/ffa3","bot:/botfiles/hardds.jkb","Imperial","0","2","user:void","void","1","2","0","speed","seeing","duel"
"324","1789933638","1789933672","34","1","maps/mp/ffa3","bot:/botfiles/hardds.jkb","Imperial","0","2","user:void","void","1","2","0","pull","seeing","duel"
"325","1789933681","1789933712","31","1","maps/mp/ffa3","user:void","void","1","2","bot:/botfiles/hardds.jkb","Imperial","0","2","0","seeing","unknown","duel"
"326","1789933716","1789933817","101","1","maps/mp/ffa3","bot:/botfiles/hardds.jkb","Imperial","0","2","user:void","void","1","2","0","drain","seeing","duel"
"327","1789933826","1789933859","33","1","maps/mp/ffa3","user:void","void","1","2","bot:/botfiles/hardds.jkb","Imperial","0","2","0","seeing","push","duel"
"328","1789933868","1789933910","42","1","maps/mp/ffa3","bot:/botfiles/hardds.jkb","Imperial","0","2","user:void","void","1","2","0","pull","seeing","duel"
"329","1789933915","1789933957","42","1","maps/mp/ffa3","user:void","void","1","2","bot:/botfiles/hardds.jkb","Imperial","0","2","0","unknown","pull","duel"
"330","1789933961","1789933985","24","1","maps/mp/ffa3","bot:/botfiles/hardds.jkb","Imperial","0","2","user:void","void","1","2","0","drain","seeing","duel"
"331","1789934007","1789934050","43","1","maps/mp/ffa3","bot:/botfiles/hardds.jkb","Imperial","0","2","user:void","void","1","2","0","push","seeing","duel"
"332","1789934054","1789934082","28","1","maps/mp/ffa3","bot:/botfiles/hardds.jkb","Imperial","0","2","user:void","void","1","2","0","pull","seeing","duel"
"333","1789934101","1789934152","51","1","maps/mp/ffa3","bot:/botfiles/hardds.jkb","Desann","0","2","user:void","void","1","2","0","push","seeing","duel"
"334","1789934155","1789934205","50","1","maps/mp/ffa3","bot:/botfiles/hardds.jkb","Desann","0","2","user:void","void","1","2","0","pull","seeing","duel"
"335","1789934291","1789934314","23","1","maps/mp/ffa3","bot:/botfiles/hardds.jkb","Desann","0","2","user:void","void","1","2","0","pull","seeing","duel"
"336","1789934324","1789934384","60","1","maps/mp/ffa3","bot:/botfiles/hardds.jkb","Desann","0","2","user:void","void","1","2","0","pull","seeing","duel"
"337","1789934399","1789934455","56","1","maps/mp/ffa3","bot:/botfiles/hardds.jkb","Desann","0","2","user:void","void","1","2","0","drain","seeing","duel"
"338","1789934457","1789934480","23","1","maps/mp/ffa3","bot:/botfiles/hardds.jkb","Desann","0","2","user:void","void","1","2","0","pull","unknown","duel"
"339","1789934497","1789934526","29","1","maps/mp/ffa3","iphash:fa31973a","^0-=^3'/^7o^3!^0d^0=-^6","2","2","bot:/botfiles/hardds.jkb","Desann","0","2","0","seeing","speed","duel"
"340","1789934530","1789934559","29","1","maps/mp/ffa3","bot:/botfiles/hardds.jkb","Desann","0","2","iphash:fa31973a","^0-=^3'/^7o^3!^0d^0=-^6","2","2","0","drain","seeing","duel"
"341","1789934563","1789934591","28","1","maps/mp/ffa3","iphash:fa31973a","^0-=^3'/^7o^3!^0d^0=-^6","2","2","bot:/botfiles/hardds.jkb","Desann","0","2","0","unknown","pull","duel"
"342","1789934594","1789934603","9","1","maps/mp/ffa3","iphash:fa31973a","^0-=^3'/^7o^3!^0d^0=-^6","2","2","bot:/botfiles/hardds.jkb","Desann","0","2","0","seeing","drain","duel"
"343","1789934611","1789934689","78","1","maps/mp/ffa3","bot:/botfiles/hardds.jkb","Desann","0","2","user:void","void","1","2","0","push","seeing","duel"
"344","1789934909","1789934941","32","1","maps/mp/ffa3","iphash:fa31973a","^0-=^3'/^7o^3!^0d^0=-^6","2","2","bot:/botfiles/hardds.jkb","Desann","0","2","0","seeing","pull","duel"
"345","1789934944","1789934963","19","1","maps/mp/ffa3","bot:/botfiles/hardds.jkb","Desann","0","2","iphash:fa31973a","Padawan^7[0]","2","2","0","drain","seeing","duel"
"346","1789935011","1789935018","7","1","maps/mp/ffa3","iphash:fa31973a","Padawan^7[0]","2","2","bot:/botfiles/hardds.jkb","Imperial","0","2","0","seeing","","duel"
"347","1789935025","1789935031","6","1","maps/mp/ffa3","iphash:fa31973a","Padawan^7[0]","2","2","bot:/botfiles/hardds.jkb","Imperial","0","2","0","seeing","","duel"
"348","1789935169","1789935215","46","1","maps/mp/ffa3","user:void","void","1","2","bot:/botfiles/hardds.jkb","Imperial","0","2","0","unknown","speed","duel"
"349","1789935220","1789935342","122","1","maps/mp/ffa3","bot:/botfiles/hardds.jkb","Imperial","0","2","user:void","void","1","2","0","push","unknown","duel"
"350","1789935345","1789935386","41","1","maps/mp/ffa3","user:void","void","1","2","bot:/botfiles/hardds.jkb","Imperial","0","2","0","seeing","unknown","duel"
"351","1789935389","1789935442","53","1","maps/mp/ffa3","bot:/botfiles/hardds.jkb","Imperial","0","2","user:void","void","1","2","0","push","unknown","duel"
"352","1789935446","1789935486","40","1","maps/mp/ffa3","user:void","void","1","2","bot:/botfiles/hardds.jkb","Imperial","0","2","0","seeing","grip","duel"
"353","1789935488","1789935584","96","1","maps/mp/ffa3","user:void","void","1","2","bot:/botfiles/hardds.jkb","Imperial","0","2","0","seeing","drain","duel"
"354","1789935590","1789935619","29","1","maps/mp/ffa3","user:void","void","1","2","bot:/botfiles/hardds.jkb","Imperial","0","2","0","seeing","push","duel"
"355","1789935622","1789935736","114","1","maps/mp/ffa3","user:void","void","1","2","bot:/botfiles/hardds.jkb","Imperial","0","2","0","seeing","drain","duel"
"356","1789935785","1789935819","34","1","maps/mp/ffa3","bot:/botfiles/hardds.jkb","Desann","0","2","user:void","void","1","2","0","speed","seeing","duel"
"357","1789935827","1789935868","41","1","maps/mp/ffa3","user:void","void","1","2","bot:/botfiles/hardds4.jkb","Reborn_Twin","0","2","0","unknown","push","duel"
"358","1789935875","1789935895","20","1","maps/mp/ffa3","user:void","void","1","2","bot:/botfiles/hardds4.jkb","Reborn_Twin","0","2","0","unknown","push","duel"
"359","1789935970","1789936025","55","1","maps/mp/ffa3","user:void","void","1","2","bot:/botfiles/hardds4.jkb","Reborn_Twin","0","2","0","unknown","push","duel"
"360","1789936028","1789936041","13","1","maps/mp/ffa3","user:void","void","1","2","bot:/botfiles/hardds4.jkb","Reborn_Twin","0","2","0","seeing","pull","duel"
"361","1789936045","1789936051","6","1","maps/mp/ffa3","user:void","void","1","2","bot:/botfiles/hardds4.jkb","Reborn_Twin","0","2","0","seeing","","duel"
"362","1789936054","1789936098","44","1","maps/mp/ffa3","user:void","void","1","2","bot:/botfiles/hardds4.jkb","Reborn_Twin","0","2","0","seeing","push","duel"
"363","1789936100","1789936114","14","1","maps/mp/ffa3","user:void","void","1","2","bot:/botfiles/hardds4.jkb","Reborn_Twin","0","2","0","seeing","unknown","duel"
"364","1789936116","1789936139","23","1","maps/mp/ffa3","bot:/botfiles/hardds4.jkb","Reborn_Twin","0","2","user:void","void","1","2","0","drain","seeing","duel"
"365","1789936146","1789936188","42","1","maps/mp/ffa3","bot:/botfiles/hardds.jkb","Desann","0","2","user:void","void","1","2","0","pull","unknown","duel"
"366","1789936194","1789936220","26","1","maps/mp/ffa3","bot:/botfiles/hardds.jkb","Desann","0","2","user:void","void","1","2","0","drain","seeing","duel"
"367","1789936224","1789936255","31","1","maps/mp/ffa3","bot:/botfiles/hardds.jkb","Desann","0","2","user:void","void","1","2","0","pull","unknown","duel"
"368","1789936259","1789936295","36","1","maps/mp/ffa3","bot:/botfiles/hardds.jkb","Desann","0","2","user:void","void","1","2","0","pull","unknown","duel"
"369","1789936305","1789936372","67","1","maps/mp/ffa3","bot:/botfiles/hardds.jkb","Desann","0","2","user:void","void","1","2","0","drain","seeing","duel"
"370","1789936376","1789936410","34","1","maps/mp/ffa3","user:void","void","1","2","bot:/botfiles/hardds.jkb","Desann","0","2","0","seeing","unknown","duel"
"371","1789936414","1789936451","37","1","maps/mp/ffa3","bot:/botfiles/hardds.jkb","Desann","0","2","user:void","void","1","2","0","pull","seeing","duel"
"372","1789936455","1789936531","76","1","maps/mp/ffa3","bot:/botfiles/hardds.jkb","Desann","0","2","user:void","void","1","2","0","pull","unknown","duel"
"373","1789936533","1789936572","39","1","maps/mp/ffa3","user:void","void","1","2","bot:/botfiles/hardds.jkb","Desann","0","2","0","unknown","pull","duel"
"374","1789936575","1789936611","36","1","maps/mp/ffa3","bot:/botfiles/hardds.jkb","Desann","0","2","user:void","void","1","2","0","drain","seeing","duel"
"375","1789936614","1789936634","20","1","maps/mp/ffa3","bot:/botfiles/hardds.jkb","Desann","0","2","user:void","void","1","2","0","drain","seeing","duel"
"376","1789936638","1789936689","51","1","maps/mp/ffa3","user:void","void","1","2","bot:/botfiles/hardds.jkb","Desann","0","2","0","seeing","grip","duel"
"377","1789936692","1789936717","25","1","maps/mp/ffa3","bot:/botfiles/hardds.jkb","Desann","0","2","user:void","void","1","2","0","drain","unknown","duel"
"378","1789946923","1789946950","27","1","maps/mp/ffa3","user:void","void","1","2","bot:/botfiles/mediumds.jkb","galak","0","2","0","seeing","unknown","duel"
"379","1789946967","1789946986","19","1","maps/mp/ffa3","user:void","void","1","2","bot:/botfiles/mediumds.jkb","galak","0","2","0","unknown","pull","duel"
"380","1789946990","1789947009","19","1","maps/mp/ffa3","user:void","void","1","2","bot:/botfiles/mediumds.jkb","galak","0","2","0","seeing","drain","duel"
"381","1789947026","1789947112","86","1","maps/mp/ffa3","user:void","void","1","2","iphash:ba05fd77","^0ff^7'^0Gòónat¡Ç","2","2","0","seeing","seeing","duel"
"382","1789947115","1789947155","40","1","maps/mp/ffa3","user:void","void","1","2","user:goon","goon","1","2","0","seeing","seeing","duel"
"383","1789947166","1789947244","78","1","maps/mp/ffa3","user:goon","goon","1","2","user:void","void","1","2","0","seeing","unknown","duel"
"384","1789947250","1789947276","26","1","maps/mp/ffa3","user:void","void","1","2","user:goon","goon","1","2","0","seeing","seeing","duel"
"385","1789947281","1789947314","33","1","maps/mp/ffa3","user:void","void","1","2","user:goon","goon","1","2","0","unknown","seeing","duel"
"386","1789947319","1789947379","60","1","maps/mp/ffa3","user:void","void","1","2","user:goon","goon","1","2","0","seeing","seeing","duel"
"387","1789947386","1789947435","49","1","maps/mp/ffa3","user:void","void","1","2","user:goon","goon","1","2","0","seeing","seeing","duel"
"388","1789947462","1789947520","58","1","maps/mp/ffa3","user:void","void","1","2","user:goon","goon","1","2","0","seeing","seeing","duel"
"389","1789947525","1789947565","40","1","maps/mp/ffa3","user:void","void","1","2","user:goon","goon","1","2","0","seeing","seeing","duel"
"390","1789947571","1789947649","78","1","maps/mp/ffa3","user:goon","goon","1","2","user:void","void","1","2","0","seeing","seeing","duel"
"391","1789947654","1789947716","62","1","maps/mp/ffa3","user:goon","goon","1","2","user:void","void","1","2","0","seeing","seeing","duel"
"392","1789947722","1789947738","16","1","maps/mp/ffa3","user:void","void","1","2","user:goon","goon","1","2","0","seeing","seeing","duel"
"393","1789947741","1789947748","7","1","maps/mp/ffa3","user:goon","goon","1","2","user:void","void","1","2","0","seeing","seeing","duel"
"394","1789947753","1789947817","64","1","maps/mp/ffa3","user:goon","goon","1","2","user:void","void","1","2","0","seeing","seeing","duel"
"395","1789947822","1789947844","22","1","maps/mp/ffa3","user:goon","goon","1","2","user:void","void","1","2","0","seeing","unknown","duel"
"396","1789947849","1789947917","68","1","maps/mp/ffa3","user:goon","goon","1","2","user:void","void","1","2","0","seeing","seeing","duel"
"397","1789947921","1789947953","32","1","maps/mp/ffa3","user:void","void","1","2","user:goon","goon","1","2","0","seeing","unknown","duel"
"398","1789948042","1789948078","36","1","maps/mp/ffa3","user:goon","goon","1","2","user:void","void","1","2","0","seeing","seeing","duel"
"399","1789948083","1789948156","73","1","maps/mp/ffa3","user:goon","goon","1","2","user:void","void","1","2","0","seeing","seeing","duel"
"400","1789948160","1789948228","68","1","maps/mp/ffa3","user:void","void","1","2","user:goon","goon","1","2","0","seeing","seeing","duel"
"401","1789948410","1789948466","56","1","maps/mp/ffa3","user:void","void","1","2","user:goon","goon","1","2","0","seeing","seeing","duel"
"402","1789948471","1789948498","27","1","maps/mp/ffa3","user:goon","goon","1","2","user:void","void","1","2","0","seeing","unknown","duel"
"403","1789948502","1789948586","84","1","maps/mp/ffa3","user:void","void","1","2","user:goon","goon","1","2","0","seeing","seeing","duel"
"404","1789948590","1789948636","46","1","maps/mp/ffa3","user:void","void","1","2","user:goon","goon","1","2","0","seeing","seeing","duel"
"405","1789948708","1789948746","38","1","maps/mp/ffa3","user:void","void","1","2","bot:/botfiles/hardds.jkb","Desann","0","2","0","seeing","pull","duel"
"406","1789948751","1789948874","123","1","maps/mp/ffa3","user:void","void","1","2","bot:/botfiles/hardds.jkb","Desann","0","2","0","unknown","pull","duel"
"407","1789948892","1789948925","33","1","maps/mp/ffa3","user:void","void","1","2","bot:/botfiles/hardds.jkb","Desann","0","2","0","unknown","drain","duel"
"408","1789948929","1789948951","22","1","maps/mp/ffa3","user:void","void","1","2","bot:/botfiles/hardds.jkb","Desann","0","2","0","seeing","push","duel"
"409","1789948954","1789948968","14","1","maps/mp/ffa3","user:void","void","1","2","bot:/botfiles/hardds.jkb","Desann","0","2","0","seeing","push","duel"
"410","1789948971","1789948995","24","1","maps/mp/ffa3","bot:/botfiles/hardds.jkb","Desann","0","2","user:void","void","1","2","0","pull","seeing","duel"
"411","1789949019","1789949076","57","1","maps/mp/ffa3","user:void","void","1","2","bot:/botfiles/hardds.jkb","Desann","0","2","0","unknown","speed","duel"
"412","1789949168","1789949197","29","1","maps/mp/ffa3","user:void","void","1","2","bot:/botfiles/mediumds.jkb","galak","0","2","0","seeing","unknown","duel"
"413","1789948845","1789949369","524","1","maps/mp/ffa3","user:goon","goon","1","2","bot:/botfiles/mediumds.jkb","Cultist","0","2","0","seeing","drain","duel"
"414","1789949374","1789949405","31","1","maps/mp/ffa3","user:goon","goon","1","2","bot:/botfiles/mediumds.jkb","Cultist","0","2","0","seeing","pull","duel"
"415","1789949408","1789949436","28","1","maps/mp/ffa3","bot:/botfiles/mediumds.jkb","Cultist","0","2","user:goon","goon","1","2","0","push","seeing","duel"
"416","1789949440","1789949445","5","1","maps/mp/ffa3","user:goon","goon","1","2","bot:/botfiles/mediumds.jkb","Cultist","0","2","0","seeing","push","duel"
"417","1789949449","1789949507","58","1","maps/mp/ffa3","user:goon","goon","1","2","bot:/botfiles/mediumds.jkb","Cultist","0","2","0","seeing","grip","duel"
"418","1789949515","1789949638","123","1","maps/mp/ffa3","user:goon","goon","1","2","bot:/botfiles/mediumds.jkb","Cultist","0","2","0","seeing","pull","duel"
"419","1789949642","1789949709","67","1","maps/mp/ffa3","user:goon","goon","1","2","bot:/botfiles/mediumds.jkb","Cultist","0","2","0","seeing","grip","duel"
"420","1789949848","1789949904","56","1","maps/mp/ffa3","user:goon","goon","1","2","user:void","void","1","2","0","seeing","unknown","duel"
"421","1789949910","1789949988","78","1","maps/mp/ffa3","user:goon","goon","1","2","user:void","void","1","2","0","seeing","seeing","duel"
"422","1789949994","1789950004","10","1","maps/mp/ffa3","user:void","void","1","2","user:goon","goon","1","2","0","seeing","seeing","duel"
"423","1789950015","1789950078","63","1","maps/mp/ffa3","user:void","void","1","2","user:goon","goon","1","2","0","seeing","seeing","duel"
"424","1789950087","1789950117","30","1","maps/mp/ffa3","user:goon","goon","1","2","user:void","void","1","2","0","seeing","seeing","duel"
"425","1789950120","1789950154","34","1","maps/mp/ffa3","user:void","void","1","2","user:goon","goon","1","2","0","seeing","seeing","duel"
"426","1789950162","1789950200","38","1","maps/mp/ffa3","user:void","void","1","2","user:goon","goon","1","2","0","seeing","seeing","duel"
"427","1789950203","1789950256","53","1","maps/mp/ffa3","user:goon","goon","1","2","user:void","void","1","2","0","seeing","seeing","duel"
"428","1789950262","1789950314","52","1","maps/mp/ffa3","user:void","void","1","2","user:goon","goon","1","2","0","seeing","unknown","duel"
"429","1789950337","1789950440","103","1","maps/mp/ffa3","user:goon","goon","1","2","user:void","void","1","2","0","seeing","seeing","duel"
"430","1789950448","1789950474","26","1","maps/mp/ffa3","user:goon","goon","1","2","user:void","void","1","2","0","seeing","seeing","duel"
"431","1789950480","1789950513","33","1","maps/mp/ffa3","user:goon","goon","1","2","user:void","void","1","2","0","seeing","seeing","duel"
"432","1789950548","1789950584","36","1","maps/mp/ffa3","user:goon","goon","1","2","user:void","void","1","2","0","seeing","seeing","duel"
"433","1789950593","1789950613","20","1","maps/mp/ffa3","user:goon","goon","1","2","user:void","void","1","2","0","seeing","seeing","duel"
"434","1789950624","1789950637","13","1","maps/mp/ffa3","user:void","void","1","2","user:goon","goon","1","2","0","seeing","seeing","duel"
"435","1789950648","1789950670","22","1","maps/mp/ffa3","user:goon","goon","1","2","user:void","void","1","2","0","seeing","seeing","duel"
"436","1789950676","1789950752","76","1","maps/mp/ffa3","user:void","void","1","2","user:goon","goon","1","2","0","unknown","seeing","duel"
"437","1789950756","1789950785","29","1","maps/mp/ffa3","user:goon","goon","1","2","user:void","void","1","2","0","seeing","seeing","duel"
"438","1789950796","1789950824","28","1","maps/mp/ffa3","user:void","void","1","2","user:goon","goon","1","2","0","seeing","seeing","duel"
"439","1789950827","1789950855","28","1","maps/mp/ffa3","user:void","void","1","2","user:goon","goon","1","2","0","seeing","seeing","duel"
"440","1789950864","1789950908","44","1","maps/mp/ffa3","user:void","void","1","2","user:goon","goon","1","2","0","seeing","seeing","duel"
"441","1789951350","1789951374","24","1","maps/mp/ffa3","user:void","void","1","2","user:jundon","jundon","1","2","0","seeing","seeing","duel"
"442","1789951380","1789951516","136","1","maps/mp/ffa3","user:void","void","1","2","user:jundon","jundon","1","2","0","seeing","seeing","duel"
"443","1789951522","1789951574","52","1","maps/mp/ffa3","user:jundon","jundon","1","2","user:void","void","1","2","0","seeing","seeing","duel"
"444","1789951581","1789951610","29","1","maps/mp/ffa3","user:jundon","jundon","1","2","user:void","void","1","2","0","seeing","unknown","duel"
"445","1789951616","1789951643","27","1","maps/mp/ffa3","user:jundon","jundon","1","2","user:void","void","1","2","0","seeing","seeing","duel"
"446","1789951650","1789951674","24","1","maps/mp/ffa3","user:jundon","jundon","1","2","user:void","void","1","2","0","seeing","seeing","duel"
"447","1789951680","1789951747","67","1","maps/mp/ffa3","user:jundon","jundon","1","2","user:void","void","1","2","0","seeing","seeing","duel"
"448","1789951751","1789951775","24","1","maps/mp/ffa3","user:jundon","jundon","1","2","user:void","void","1","2","0","seeing","unknown","duel"
"449","1789951805","1789951958","153","1","maps/mp/ffa3","user:jundon","jundon","1","2","user:void","void","1","2","0","seeing","seeing","duel"
"450","1789951963","1789951993","30","1","maps/mp/ffa3","user:jundon","jundon","1","2","user:void","void","1","2","0","unknown","seeing","duel"
"451","1789951997","1789952012","15","1","maps/mp/ffa3","user:jundon","jundon","1","2","user:void","void","1","2","0","seeing","seeing","duel"
"452","1789952018","1789952068","50","1","maps/mp/ffa3","user:jundon","jundon","1","2","user:void","void","1","2","0","seeing","seeing","duel"
"453","1789952196","1789952222","26","1","maps/mp/ffa3","user:void","void","1","2","bot:/botfiles/hardds.jkb","Desann","0","2","0","seeing","drain","duel"
